clause_id,project_name,report_year,district,town_or_street,source_file,source_path,report_section,clause_type,applicable_object,pollutant_or_item,standard_name,standard_code,applicable_clause_or_table,limit_or_requirement,project_fact,report_conclusion,suggested_workflow,original_text,extractor_decision,standard_checker_decision,evidence_auditor_decision,final_decision,manual_check_note
SD_STD_2024_佛山市顺德区菱昌精密_a6335b46_0019,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,cf82dd00-56cb-4f27-b89e-be2156cca437_origin.pdf,E:\软件\mineru_extracted\2024_2024年12月9日建设项目环境影响报告受理公告（大良）_mineru\full.md,4、固体废物排放标准,固体废物/危险废物管理标准,危险废物贮存/管理,危险废物,危险废物收集贮存运 输技术规范,GB34330-2017,,满足防渗 漏、防雨淋、防扬尘等环境保护要求；执行《国家危险废物名录》（2021年 版）、《危险废物贮存污染控制标准》（GB18597-2023）、《危险废物收集贮存运 输技术规范》（HJ2025-2012）相关要求,,一般工业固体废物储存周转场地需要满足防渗 漏、防雨淋、防扬尘等环境保护要求,8-污染物排放标准内容判断,## 4、固体废物排放标准 | 鉴别标准通则》（GB34330-2017）等。一般工业固体废物储存周转场地需要满足防渗 漏、防雨淋、防扬尘等环境保护要求。危险废物执行《国家危险废物名录》（2021年 版）、《危险废物贮存污染控制标准》（GB18597-2023）、《危险废物收集贮存运 输技术规范》（HJ2025-2012）相关要求。,usable,suspicious,suspicious,suspicious,标准名称—标准编号不在白名单或不匹配，需人工核查；表号/条款缺失，需人工核查；项目事实缺失，需人工核查
SD_STD_2024_佛山市顺德区菱昌精密_a6335b46_0020,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,cf82dd00-56cb-4f27-b89e-be2156cca437_origin.pdf,E:\软件\mineru_extracted\2024_2024年12月9日建设项目环境影响报告受理公告（大良）_mineru\full.md,4、固体废物排放标准,固体废物/危险废物管理标准,危险废物贮存/管理,一般工业固体废物,危险废物收集贮存运 输技术规范,GB34330-2017,,满足防渗 漏、防雨淋、防扬尘等环境保护要求；执行《国家危险废物名录》（2021年 版）、《危险废物贮存污染控制标准》（GB18597-2023）、《危险废物收集贮存运 输技术规范》（HJ2025-2012）相关要求,,一般工业固体废物储存周转场地需要满足防渗 漏、防雨淋、防扬尘等环境保护要求,8-污染物排放标准内容判断,## 4、固体废物排放标准 | 鉴别标准通则》（GB34330-2017）等。一般工业固体废物储存周转场地需要满足防渗 漏、防雨淋、防扬尘等环境保护要求。危险废物执行《国家危险废物名录》（2021年 版）、《危险废物贮存污染控制标准》（GB18597-2023）、《危险废物收集贮存运 输技术规范》（HJ2025-2012）相关要求。,usable,suspicious,suspicious,suspicious,标准名称—标准编号不在白名单或不匹配，需人工核查；表号/条款缺失，需人工核查；项目事实缺失，需人工核查
SD_STD_2024_佛山市顺德区菱昌精密_a6335b46_0021,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,cf82dd00-56cb-4f27-b89e-be2156cca437_origin.pdf,E:\软件\mineru_extracted\2024_2024年12月9日建设项目环境影响报告受理公告（大良）_mineru\full.md,4、固体废物排放标准,固体废物/危险废物管理标准,危险废物贮存/管理,危险废物,危险废物收集贮存运 输技术规范,GB18597-2023,,满足防渗 漏、防雨淋、防扬尘等环境保护要求；执行《国家危险废物名录》（2021年 版）、《危险废物贮存污染控制标准》（GB18597-2023）、《危险废物收集贮存运 输技术规范》（HJ2025-2012）相关要求,,一般工业固体废物储存周转场地需要满足防渗 漏、防雨淋、防扬尘等环境保护要求,8-污染物排放标准内容判断,## 4、固体废物排放标准 | 鉴别标准通则》（GB34330-2017）等。一般工业固体废物储存周转场地需要满足防渗 漏、防雨淋、防扬尘等环境保护要求。危险废物执行《国家危险废物名录》（2021年 版）、《危险废物贮存污染控制标准》（GB18597-2023）、《危险废物收集贮存运 输技术规范》（HJ2025-2012）相关要求。,usable,suspicious,suspicious,suspicious,标准名称和编号可能不匹配，需人工核查；标准名称—标准编号不在白名单或不匹配，需人工核查；表号/条款缺失，需人工核查；项目事实缺失，需人工核查
SD_STD_2024_佛山市顺德区菱昌精密_a6335b46_0022,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,cf82dd00-56cb-4f27-b89e-be2156cca437_origin.pdf,E:\软件\mineru_extracted\2024_2024年12月9日建设项目环境影响报告受理公告（大良）_mineru\full.md,4、固体废物排放标准,固体废物/危险废物管理标准,危险废物贮存/管理,一般工业固体废物,危险废物收集贮存运 输技术规范,GB18597-2023,,满足防渗 漏、防雨淋、防扬尘等环境保护要求；执行《国家危险废物名录》（2021年 版）、《危险废物贮存污染控制标准》（GB18597-2023）、《危险废物收集贮存运 输技术规范》（HJ2025-2012）相关要求,,一般工业固体废物储存周转场地需要满足防渗 漏、防雨淋、防扬尘等环境保护要求,8-污染物排放标准内容判断,## 4、固体废物排放标准 | 鉴别标准通则》（GB34330-2017）等。一般工业固体废物储存周转场地需要满足防渗 漏、防雨淋、防扬尘等环境保护要求。危险废物执行《国家危险废物名录》（2021年 版）、《危险废物贮存污染控制标准》（GB18597-2023）、《危险废物收集贮存运 输技术规范》（HJ2025-2012）相关要求。,usable,suspicious,suspicious,suspicious,标准名称和编号可能不匹配，需人工核查；标准名称—标准编号不在白名单或不匹配，需人工核查；表号/条款缺失，需人工核查；项目事实缺失，需人工核查
SD_STD_2024_佛山市顺德区菱昌精密_a6335b46_0023,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,cf82dd00-56cb-4f27-b89e-be2156cca437_origin.pdf,E:\软件\mineru_extracted\2024_2024年12月9日建设项目环境影响报告受理公告（大良）_mineru\full.md,4、固体废物排放标准,固体废物/危险废物管理标准,生活污水,CODCr,佛山市排污权有偿使用 和交易管理办法,,第19,"45t/a；执行： 1、水污染物总量控制指标： 项目生活污水排放量为为45t/a，其中 $\mathrm { C O D _ { C r } \colon 0 . 0 0 1 8 t / a , N H _ { 3 } - N \colon 0 . 0 0","本项目的污染物排放总量，建议本项目的总量控制指标按以下执行： 1、水污染物总量控制指标： 项目生活污水排放量为为45t/a，其中 $\mathrm { C O D _ { C r } \colon 0 . 0 0 1 8 t / a , N H _ { 3 } - N \colon 0 . 0 0 0 2 t / a }$",,8-污染物排放标准内容判断,"## 4、固体废物排放标准 | 根据本项目的污染物排放总量，建议本项目的总量控制指标按以下执行： 1、水污染物总量控制指标： 项目生活污水排放量为为45t/a，其中 $\mathrm { C O D _ { C r } \colon 0 . 0 0 1 8 t / a , N H _ { 3 } - N \colon 0 . 0 0 0 2 t / a }$ 。生活 污水经三级化粪池预处理后排入大门污水处理厂处理。根据《佛山市排污权有偿使用 和交易管理办法》（佛府办（2020）年第19号），本项目生活污水CODcr、NH3-N 不 分配总量。 2、大气污染物排放总量控制指标：",usable,suspicious,usable,suspicious,标准编号缺失，需人工核查
SD_STD_2024_佛山市顺德区菱昌精密_a6335b46_0024,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,cf82dd00-56cb-4f27-b89e-be2156cca437_origin.pdf,E:\软件\mineru_extracted\2024_2024年12月9日建设项目环境影响报告受理公告（大良）_mineru\full.md,4、固体废物排放标准,固体废物/危险废物管理标准,生活污水,COD,佛山市排污权有偿使用 和交易管理办法,,第19,"45t/a；执行： 1、水污染物总量控制指标： 项目生活污水排放量为为45t/a，其中 $\mathrm { C O D _ { C r } \colon 0 . 0 0 1 8 t / a , N H _ { 3 } - N \colon 0 . 0 0","本项目的污染物排放总量，建议本项目的总量控制指标按以下执行： 1、水污染物总量控制指标： 项目生活污水排放量为为45t/a，其中 $\mathrm { C O D _ { C r } \colon 0 . 0 0 1 8 t / a , N H _ { 3 } - N \colon 0 . 0 0 0 2 t / a }$",,8-污染物排放标准内容判断,"## 4、固体废物排放标准 | 根据本项目的污染物排放总量，建议本项目的总量控制指标按以下执行： 1、水污染物总量控制指标： 项目生活污水排放量为为45t/a，其中 $\mathrm { C O D _ { C r } \colon 0 . 0 0 1 8 t / a , N H _ { 3 } - N \colon 0 . 0 0 0 2 t / a }$ 。生活 污水经三级化粪池预处理后排入大门污水处理厂处理。根据《佛山市排污权有偿使用 和交易管理办法》（佛府办（2020）年第19号），本项目生活污水CODcr、NH3-N 不 分配总量。 2、大气污染物排放总量控制指标：",usable,suspicious,usable,suspicious,标准编号缺失，需人工核查
SD_STD_2024_佛山市顺德区菱昌精密_a6335b46_0025,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,cf82dd00-56cb-4f27-b89e-be2156cca437_origin.pdf,E:\软件\mineru_extracted\2024_2024年12月9日建设项目环境影响报告受理公告（大良）_mineru\full.md,4、固体废物排放标准,固体废物/危险废物管理标准,生活污水,总量,佛山市排污权有偿使用 和交易管理办法,,第19,"45t/a；执行： 1、水污染物总量控制指标： 项目生活污水排放量为为45t/a，其中 $\mathrm { C O D _ { C r } \colon 0 . 0 0 1 8 t / a , N H _ { 3 } - N \colon 0 . 0 0","本项目的污染物排放总量，建议本项目的总量控制指标按以下执行： 1、水污染物总量控制指标： 项目生活污水排放量为为45t/a，其中 $\mathrm { C O D _ { C r } \colon 0 . 0 0 1 8 t / a , N H _ { 3 } - N \colon 0 . 0 0 0 2 t / a }$",,8-污染物排放标准内容判断,"## 4、固体废物排放标准 | 根据本项目的污染物排放总量，建议本项目的总量控制指标按以下执行： 1、水污染物总量控制指标： 项目生活污水排放量为为45t/a，其中 $\mathrm { C O D _ { C r } \colon 0 . 0 0 1 8 t / a , N H _ { 3 } - N \colon 0 . 0 0 0 2 t / a }$ 。生活 污水经三级化粪池预处理后排入大门污水处理厂处理。根据《佛山市排污权有偿使用 和交易管理办法》（佛府办（2020）年第19号），本项目生活污水CODcr、NH3-N 不 分配总量。 2、大气污染物排放总量控制指标：",usable,suspicious,usable,suspicious,标准编号缺失，需人工核查
SD_STD_2024_佛山市顺德区菱昌精密_a6335b46_0027,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,cf82dd00-56cb-4f27-b89e-be2156cca437_origin.pdf,E:\软件\mineru_extracted\2024_2024年12月9日建设项目环境影响报告受理公告（大良）_mineru\full.md,表 4-8 项目废气自行监测要求一览表,自行监测/排污许可技术规范,有组织废气/排气筒,NMHC,合成树脂工业污染物排放标准,DB44/2367-2022,表4-8；表4；表1,限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放限值二者较严值,项目废气自行监测要求一览表 | 1 | 排气筒DA001 | NMHC | 半年一次 | 《合成树脂工业污染物排放标准》（GB31572-2015，含2024年修改单）中表4规定的大气污染物排放限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放限值二者较严值,,8-污染物排放标准内容判断,表 4-8 项目废气自行监测要求一览表 | 1 | 排气筒DA001 | NMHC | 半年一次 | 《合成树脂工业污染物排放标准》（GB31572-2015，含2024年修改单）中表4规定的大气污染物排放限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放限值二者较严值,usable,suspicious,usable,suspicious,标准名称和编号可能不匹配，需人工核查；标准名称—标准编号不在白名单或不匹配，需人工核查；原文提及修改单，需人工核查其有效性
SD_STD_2024_佛山市顺德区菱昌精密_a6335b46_0028,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,cf82dd00-56cb-4f27-b89e-be2156cca437_origin.pdf,E:\软件\mineru_extracted\2024_2024年12月9日建设项目环境影响报告受理公告（大良）_mineru\full.md,表 4-8 项目废气自行监测要求一览表,自行监测/排污许可技术规范,有组织废气/排气筒,NMHC,固定污染源挥发性有机化合物综合排放标准,GB31572-2015,表4-8；表4；表1,限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放限值二者较严值,项目废气自行监测要求一览表 | 1 | 排气筒DA001 | NMHC | 半年一次 | 《合成树脂工业污染物排放标准》（GB31572-2015，含2024年修改单）中表4规定的大气污染物排放限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放限值二者较严值,,8-污染物排放标准内容判断,表 4-8 项目废气自行监测要求一览表 | 1 | 排气筒DA001 | NMHC | 半年一次 | 《合成树脂工业污染物排放标准》（GB31572-2015，含2024年修改单）中表4规定的大气污染物排放限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放限值二者较严值,usable,suspicious,usable,suspicious,标准名称—标准编号不在白名单或不匹配，需人工核查；原文提及修改单，需人工核查其有效性
SD_STD_2024_佛山市顺德区菱昌精密_a6335b46_0029,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,cf82dd00-56cb-4f27-b89e-be2156cca437_origin.pdf,E:\软件\mineru_extracted\2024_2024年12月9日建设项目环境影响报告受理公告（大良）_mineru\full.md,表 4-8 项目废气自行监测要求一览表,自行监测/排污许可技术规范,有组织废气/排气筒,NMHC,固定污染源挥发性有机化合物综合排放标准,DB44/2367-2022,表4-8；表4；表1,限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放限值二者较严值,项目废气自行监测要求一览表 | 1 | 排气筒DA001 | NMHC | 半年一次 | 《合成树脂工业污染物排放标准》（GB31572-2015，含2024年修改单）中表4规定的大气污染物排放限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放限值二者较严值,,8-污染物排放标准内容判断,表 4-8 项目废气自行监测要求一览表 | 1 | 排气筒DA001 | NMHC | 半年一次 | 《合成树脂工业污染物排放标准》（GB31572-2015，含2024年修改单）中表4规定的大气污染物排放限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放限值二者较严值,usable,suspicious,usable,suspicious,标准名称和编号可能不匹配，需人工核查；标准名称—标准编号不在白名单或不匹配，需人工核查；原文提及修改单，需人工核查其有效性
SD_STD_2024_佛山市顺德区菱昌精密_a6335b46_0034,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,cf82dd00-56cb-4f27-b89e-be2156cca437_origin.pdf,E:\软件\mineru_extracted\2024_2024年12月9日建设项目环境影响报告受理公告（大良）_mineru\full.md,五、环境保护措施监督检查清单,大气污染物排放标准/控制要求,有组织废气,NMHC,合成树脂工业污染物排放标准,GB31572-2015,表4；表1,30米；限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放限值二者较严值,,,8-污染物排放标准内容判断,## 五、环境保护措施监督检查清单 | 大气环境 | 有组织（DA001） | 吸塑、折边 | NMHC | 经包围型（集气罩+幕帘）集气罩收集后通过“活性炭吸附”处理设施处理后引至30米高排气筒（DA001）排放 | 《合成树脂工业污染物排放标准》（GB31572-2015，含 2024年修改单）中表4规定的大气污染物排放限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放限值二者较严值,usable,usable,suspicious,suspicious,项目事实缺失，需人工核查；原文提及修改单，需人工核查其有效性
SD_STD_2024_佛山市顺德区菱昌精密_a6335b46_0035,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,cf82dd00-56cb-4f27-b89e-be2156cca437_origin.pdf,E:\软件\mineru_extracted\2024_2024年12月9日建设项目环境影响报告受理公告（大良）_mineru\full.md,五、环境保护措施监督检查清单,大气污染物排放标准/控制要求,有组织废气,NMHC,合成树脂工业污染物排放标准,DB44/2367-2022,表4；表1,30米；限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放限值二者较严值,,,8-污染物排放标准内容判断,## 五、环境保护措施监督检查清单 | 大气环境 | 有组织（DA001） | 吸塑、折边 | NMHC | 经包围型（集气罩+幕帘）集气罩收集后通过“活性炭吸附”处理设施处理后引至30米高排气筒（DA001）排放 | 《合成树脂工业污染物排放标准》（GB31572-2015，含 2024年修改单）中表4规定的大气污染物排放限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放限值二者较严值,usable,suspicious,suspicious,suspicious,标准名称和编号可能不匹配，需人工核查；标准名称—标准编号不在白名单或不匹配，需人工核查；项目事实缺失，需人工核查；原文提及修改单，需人工核查其有效性
SD_STD_2024_佛山市顺德区菱昌精密_a6335b46_0036,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,cf82dd00-56cb-4f27-b89e-be2156cca437_origin.pdf,E:\软件\mineru_extracted\2024_2024年12月9日建设项目环境影响报告受理公告（大良）_mineru\full.md,五、环境保护措施监督检查清单,大气污染物排放标准/控制要求,有组织废气,NMHC,固定污染源挥发性有机化合物综合排放标准,GB31572-2015,表4；表1,30米；限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放限值二者较严值,,,8-污染物排放标准内容判断,## 五、环境保护措施监督检查清单 | 大气环境 | 有组织（DA001） | 吸塑、折边 | NMHC | 经包围型（集气罩+幕帘）集气罩收集后通过“活性炭吸附”处理设施处理后引至30米高排气筒（DA001）排放 | 《合成树脂工业污染物排放标准》（GB31572-2015，含 2024年修改单）中表4规定的大气污染物排放限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放限值二者较严值,usable,suspicious,suspicious,suspicious,标准名称—标准编号不在白名单或不匹配，需人工核查；项目事实缺失，需人工核查；原文提及修改单，需人工核查其有效性
SD_STD_2024_佛山市顺德区菱昌精密_a6335b46_0037,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,cf82dd00-56cb-4f27-b89e-be2156cca437_origin.pdf,E:\软件\mineru_extracted\2024_2024年12月9日建设项目环境影响报告受理公告（大良）_mineru\full.md,五、环境保护措施监督检查清单,大气污染物排放标准/控制要求,有组织废气,NMHC,固定污染源挥发性有机化合物综合排放标准,DB44/2367-2022,表4；表1,30米；限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放限值二者较严值,,,8-污染物排放标准内容判断,## 五、环境保护措施监督检查清单 | 大气环境 | 有组织（DA001） | 吸塑、折边 | NMHC | 经包围型（集气罩+幕帘）集气罩收集后通过“活性炭吸附”处理设施处理后引至30米高排气筒（DA001）排放 | 《合成树脂工业污染物排放标准》（GB31572-2015，含 2024年修改单）中表4规定的大气污染物排放限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放限值二者较严值,usable,suspicious,suspicious,suspicious,标准名称和编号可能不匹配，需人工核查；标准名称—标准编号不在白名单或不匹配，需人工核查；项目事实缺失，需人工核查；原文提及修改单，需人工核查其有效性
SD_STD_2024_佛山市顺德区菱昌精密_a6335b46_0038,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,cf82dd00-56cb-4f27-b89e-be2156cca437_origin.pdf,E:\软件\mineru_extracted\2024_2024年12月9日建设项目环境影响报告受理公告（大良）_mineru\full.md,五、环境保护措施监督检查清单,大气污染物排放标准/控制要求,废气,臭气浓度,恶臭污染物排放标准,GB14554-93,表2,浓度；标准值,,,8-污染物排放标准内容判断,## 五、环境保护措施监督检查清单 | 臭气浓度 | 《恶臭污染物排放标准》（GB14554-93）中表2恶臭污染物排放标准值,usable,usable,suspicious,suspicious,项目事实缺失，需人工核查
SD_STD_2024_佛山市顺德区菱昌精密_a6335b46_0039,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,cf82dd00-56cb-4f27-b89e-be2156cca437_origin.pdf,E:\软件\mineru_extracted\2024_2024年12月9日建设项目环境影响报告受理公告（大良）_mineru\full.md,五、环境保护措施监督检查清单,大气污染物排放标准/控制要求,无组织废气,臭气浓度,恶臭污染物排放标准,GB14554-93,表1,浓度；标准值二级新扩改建限值,,,8-污染物排放标准内容判断,## 五、环境保护措施监督检查清单 | 厂界无组织 | 吸塑、折边 | 臭气浓度 | 以无组织形式排放至车间内，加强车间通风换气 | 《恶臭污染物排放标准》（GB14554-93）表1恶臭污染物厂界标准值二级新扩改建限值,usable,usable,suspicious,suspicious,项目事实缺失，需人工核查
SD_STD_2024_佛山市顺德区菱昌精密_a6335b46_0040,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,cf82dd00-56cb-4f27-b89e-be2156cca437_origin.pdf,E:\软件\mineru_extracted\2024_2024年12月9日建设项目环境影响报告受理公告（大良）_mineru\full.md,五、环境保护措施监督检查清单,大气污染物排放标准/控制要求,无组织废气,NMHC,固定污染源挥发性有机物综合排放标准,DB44/2367-2022,表3,限值,,,8-污染物排放标准内容判断,## 五、环境保护措施监督检查清单 | 厂区内无组织 | 吸塑、折边 | NMHC | / | 广东省地方标准《固定污染源挥发性有机物综合排放标准》（DB44/2367-2022)表3厂区内VOCs无组织排放限值,usable,usable,suspicious,suspicious,项目事实缺失，需人工核查
SD_STD_2024_佛山市顺德区菱昌精密_a6335b46_0041,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,cf82dd00-56cb-4f27-b89e-be2156cca437_origin.pdf,E:\软件\mineru_extracted\2024_2024年12月9日建设项目环境影响报告受理公告（大良）_mineru\full.md,五、环境保护措施监督检查清单,大气污染物排放标准/控制要求,无组织废气,VOCs,固定污染源挥发性有机物综合排放标准,DB44/2367-2022,表3,限值,,,8-污染物排放标准内容判断,## 五、环境保护措施监督检查清单 | 厂区内无组织 | 吸塑、折边 | NMHC | / | 广东省地方标准《固定污染源挥发性有机物综合排放标准》（DB44/2367-2022)表3厂区内VOCs无组织排放限值,usable,usable,suspicious,suspicious,项目事实缺失，需人工核查
SD_STD_2024_佛山市顺德区菱昌精密_a6335b46_0042,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,cf82dd00-56cb-4f27-b89e-be2156cca437_origin.pdf,E:\软件\mineru_extracted\2024_2024年12月9日建设项目环境影响报告受理公告（大良）_mineru\full.md,五、环境保护措施监督检查清单,噪声排放标准/控制要求,厂界废气/噪声,噪声,工业企业厂界环境噪声排放标准,GB12348-2008,,3类；4类,,,8-污染物排放标准内容判断,## 五、环境保护措施监督检查清单 | 声环境 | 生产设备 | 建议合理布局厂房，使用低噪声的生产设备，墙体隔音、距离衰减 | 《工业企业厂界环境噪声排放标准》（GB12348-2008）3类、4类标准,usable,usable,suspicious,suspicious,表号/条款缺失，需人工核查；项目事实缺失，需人工核查
SD_STD_2024_佛山市顺德区菱昌精密_a6335b46_0043,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,cf82dd00-56cb-4f27-b89e-be2156cca437_origin.pdf,E:\软件\mineru_extracted\2024_2024年12月9日建设项目环境影响报告受理公告（大良）_mineru\full.md,五、环境保护措施监督检查清单,固体废物/危险废物管理标准,厂界废气/噪声,BOD5,工业企业厂界环境噪声排放标准,DB44/26-2001,第二,3类；4类；>广东省《水污染物排放限值》（DB44/26-2001）第二时段三级标准 BOD5 NH3-N SS 冷却水 冻水机冷却水定期排水，属于间接冷却水，通过市政雨水管网排入附近河涌，不计入污水总量 声环境 生产设备 建议合理布局厂房，使用低噪声的；达到减量化、资源化、无害化的治理效果,项目危险废物、一般工业固,,8-污染物排放标准内容判断,lspan=1>广东省《水污染物排放限值》（DB44/26-2001）第二时段三级标准 BOD5 NH3-N SS 冷却水 冻水机冷却水定期排水，属于间接冷却水，通过市政雨水管网排入附近河涌，不计入污水总量 声环境 生产设备 建议合理布局厂房，使用低噪声的生产设备，墙体隔音、距离衰减 《工业企业厂界环境噪声排放标准》（GB12348-2008）3类、4类标准 | 电磁辐 射 | 无 固体废物达到减量化、资源化、无害化的治理效果。项目危险废物、一般工业固,usable,suspicious,usable,suspicious,标准名称和编号可能不匹配，需人工核查；标准名称—标准编号不在白名单或不匹配，需人工核查
SD_STD_2024_佛山市顺德区菱昌精密_a6335b46_0044,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,cf82dd00-56cb-4f27-b89e-be2156cca437_origin.pdf,E:\软件\mineru_extracted\2024_2024年12月9日建设项目环境影响报告受理公告（大良）_mineru\full.md,五、环境保护措施监督检查清单,固体废物/危险废物管理标准,厂界废气/噪声,SS,工业企业厂界环境噪声排放标准,DB44/26-2001,第二,3类；4类；>广东省《水污染物排放限值》（DB44/26-2001）第二时段三级标准 BOD5 NH3-N SS 冷却水 冻水机冷却水定期排水，属于间接冷却水，通过市政雨水管网排入附近河涌，不计入污水总量 声环境 生产设备 建议合理布局厂房，使用低噪声的；达到减量化、资源化、无害化的治理效果,项目危险废物、一般工业固,,8-污染物排放标准内容判断,lspan=1>广东省《水污染物排放限值》（DB44/26-2001）第二时段三级标准 BOD5 NH3-N SS 冷却水 冻水机冷却水定期排水，属于间接冷却水，通过市政雨水管网排入附近河涌，不计入污水总量 声环境 生产设备 建议合理布局厂房，使用低噪声的生产设备，墙体隔音、距离衰减 《工业企业厂界环境噪声排放标准》（GB12348-2008）3类、4类标准 | 电磁辐 射 | 无 固体废物达到减量化、资源化、无害化的治理效果。项目危险废物、一般工业固,usable,suspicious,usable,suspicious,标准名称和编号可能不匹配，需人工核查；标准名称—标准编号不在白名单或不匹配，需人工核查
